filename,filepath,label,label_folder,duplicate_group_id,exclude_from_cv,exclude_from_training,fold
R_716.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_716.jpg,0,0_Recyclable,6845,False,False,1
R_7160.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7160.jpg,0,0_Recyclable,6846,False,False,4
R_7161.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7161.jpg,0,0_Recyclable,6847,False,False,0
R_7162.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7162.jpg,0,0_Recyclable,6848,False,False,2
R_7163.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7163.jpg,0,0_Recyclable,6849,False,False,2
R_7164.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7164.jpg,0,0_Recyclable,6850,False,False,0
R_7165.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7165.jpg,0,0_Recyclable,6851,False,False,3
R_7166.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7166.jpg,0,0_Recyclable,6852,False,False,0
R_7167.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7167.jpg,0,0_Recyclable,6853,False,False,0
R_7168.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7168.jpg,0,0_Recyclable,6854,False,False,1
R_7169.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7169.jpg,0,0_Recyclable,6855,False,False,2
R_717.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_717.jpg,0,0_Recyclable,6856,False,False,0
R_7170.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7170.jpg,0,0_Recyclable,6857,False,False,0
R_7171.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7171.jpg,0,0_Recyclable,6858,False,False,4
R_7172.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7172.jpg,0,0_Recyclable,6859,False,False,3
R_7173.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7173.jpg,0,0_Recyclable,6860,False,False,1
R_7174.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7174.jpg,0,0_Recyclable,6861,False,False,2
R_7175.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7175.jpg,0,0_Recyclable,6862,False,False,1
R_7176.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7176.jpg,0,0_Recyclable,6863,False,False,4
R_7177.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7177.jpg,0,0_Recyclable,6864,False,False,4
R_7178.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7178.jpg,0,0_Recyclable,6865,False,False,1
R_7179.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7179.jpg,0,0_Recyclable,6866,False,False,3
R_718.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_718.jpg,0,0_Recyclable,6867,False,False,2
R_7180.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7180.jpg,0,0_Recyclable,6868,False,False,2
R_7181.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7181.jpg,0,0_Recyclable,6869,False,False,3
R_7182.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7182.jpg,0,0_Recyclable,6870,False,False,0
R_7183.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7183.jpg,0,0_Recyclable,6871,False,False,0
R_7184.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7184.jpg,0,0_Recyclable,6872,False,False,4
R_7185.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7185.jpg,0,0_Recyclable,6873,False,False,2
R_7186.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7186.jpg,0,0_Recyclable,6874,False,False,4
R_7187.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7187.jpg,0,0_Recyclable,6875,False,False,2
R_7188.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7188.jpg,0,0_Recyclable,6876,False,False,1
R_7189.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7189.jpg,0,0_Recyclable,6877,False,False,3
R_719.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_719.jpg,0,0_Recyclable,6878,False,False,1
R_7190.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7190.jpg,0,0_Recyclable,6879,False,False,0
R_7191.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7191.jpg,0,0_Recyclable,6880,False,False,0
R_7192.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7192.jpg,0,0_Recyclable,6881,False,False,3
R_7193.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7193.jpg,0,0_Recyclable,6882,False,False,0
R_7194.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7194.jpg,0,0_Recyclable,6883,False,False,2
R_7195.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7195.jpg,0,0_Recyclable,6884,False,False,3
R_7196.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7196.jpg,0,0_Recyclable,6885,False,False,2
R_7197.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7197.jpg,0,0_Recyclable,6886,False,False,0
R_7198.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7198.jpg,0,0_Recyclable,6887,False,False,4
R_7199.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7199.jpg,0,0_Recyclable,6888,False,False,2
R_72.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_72.jpg,0,0_Recyclable,6889,False,False,1
R_720.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_720.jpg,0,0_Recyclable,6890,False,False,1
R_7200.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7200.jpg,0,0_Recyclable,6891,False,False,3
R_7201.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7201.jpg,0,0_Recyclable,6892,False,False,0
R_7202.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7202.jpg,0,0_Recyclable,6893,False,False,4
R_7203.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7203.jpg,0,0_Recyclable,6894,False,False,3
R_7204.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7204.jpg,0,0_Recyclable,6895,False,False,3
R_7205.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7205.jpg,0,0_Recyclable,6896,False,False,1
R_7206.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7206.jpg,0,0_Recyclable,6897,False,False,1
R_7207.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7207.jpg,0,0_Recyclable,6898,False,False,2
R_7208.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7208.jpg,0,0_Recyclable,6899,False,False,1
R_7209.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7209.jpg,0,0_Recyclable,6900,False,False,4
R_721.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_721.jpg,0,0_Recyclable,6901,False,False,1
R_7210.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7210.jpg,0,0_Recyclable,6902,False,False,3
R_7211.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7211.jpg,0,0_Recyclable,6903,False,False,1
R_7212.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7212.jpg,0,0_Recyclable,6904,False,False,4
R_7213.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7213.jpg,0,0_Recyclable,6905,False,False,0
R_7214.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7214.jpg,0,0_Recyclable,6906,False,False,4
R_7215.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7215.jpg,0,0_Recyclable,6907,False,False,3
R_7216.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7216.jpg,0,0_Recyclable,6908,False,False,0
R_7217.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7217.jpg,0,0_Recyclable,6909,False,False,1
R_7218.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7218.jpg,0,0_Recyclable,6910,False,False,2
R_7219.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7219.jpg,0,0_Recyclable,6911,False,False,4
R_722.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_722.jpg,0,0_Recyclable,6912,False,False,1
R_7220.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7220.jpg,0,0_Recyclable,6913,False,False,4
R_7221.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7221.jpg,0,0_Recyclable,6914,False,False,0
R_7222.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7222.jpg,0,0_Recyclable,6915,False,False,2
R_7223.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7223.jpg,0,0_Recyclable,6916,False,False,0
R_7224.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7224.jpg,0,0_Recyclable,6917,False,False,2
R_7225.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7225.jpg,0,0_Recyclable,6918,False,False,1
R_7226.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7226.jpg,0,0_Recyclable,6919,False,False,0
R_7227.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7227.jpg,0,0_Recyclable,6920,False,False,3
R_7228.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7228.jpg,0,0_Recyclable,6921,False,False,3
R_7229.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7229.jpg,0,0_Recyclable,6922,False,False,0
R_723.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_723.jpg,0,0_Recyclable,6923,False,False,4
R_7230.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7230.jpg,0,0_Recyclable,6924,False,False,1
R_7231.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7231.jpg,0,0_Recyclable,6925,False,False,3
R_7232.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7232.jpg,0,0_Recyclable,6926,False,False,0
R_7233.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7233.jpg,0,0_Recyclable,6927,False,False,3
R_7234.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7234.jpg,0,0_Recyclable,6928,False,False,3
R_7235.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7235.jpg,0,0_Recyclable,6929,False,False,0
R_7236.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7236.jpg,0,0_Recyclable,6930,False,False,2
R_7237.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7237.jpg,0,0_Recyclable,6931,False,False,4
R_7238.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7238.jpg,0,0_Recyclable,6932,False,False,1
R_7239.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7239.jpg,0,0_Recyclable,6933,False,False,2
R_724.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_724.jpg,0,0_Recyclable,6934,False,False,0
R_7240.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7240.jpg,0,0_Recyclable,6935,False,False,0
R_7241.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7241.jpg,0,0_Recyclable,6936,False,False,3
R_7242.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7242.jpg,0,0_Recyclable,6937,False,False,2
R_7243.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7243.jpg,0,0_Recyclable,6938,False,False,3
R_7244.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7244.jpg,0,0_Recyclable,6939,False,False,1
R_7245.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7245.jpg,0,0_Recyclable,6940,False,False,3
R_7246.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7246.jpg,0,0_Recyclable,6941,False,False,2
R_7247.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7247.jpg,0,0_Recyclable,6942,False,False,1
R_7248.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7248.jpg,0,0_Recyclable,6943,False,False,0
R_7249.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7249.jpg,0,0_Recyclable,6944,False,False,4
R_725.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_725.jpg,0,0_Recyclable,6945,False,False,3
R_7250.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7250.jpg,0,0_Recyclable,6946,False,False,1
R_7251.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7251.jpg,0,0_Recyclable,6947,False,False,3
R_7252.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7252.jpg,0,0_Recyclable,6948,False,False,3
R_7253.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7253.jpg,0,0_Recyclable,6949,False,False,2
R_7254.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7254.jpg,0,0_Recyclable,6950,False,False,1
R_7255.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7255.jpg,0,0_Recyclable,6951,False,False,0
R_7256.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7256.jpg,0,0_Recyclable,6952,False,False,0
R_7257.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7257.jpg,0,0_Recyclable,6953,False,False,4
R_7258.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7258.jpg,0,0_Recyclable,6954,False,False,4
R_7259.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7259.jpg,0,0_Recyclable,6955,False,False,3
R_726.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_726.jpg,0,0_Recyclable,6956,False,False,1
R_7260.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7260.jpg,0,0_Recyclable,6957,False,False,0
R_7261.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7261.jpg,0,0_Recyclable,6958,False,False,1
R_7262.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7262.jpg,0,0_Recyclable,6959,False,False,0
R_7263.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7263.jpg,0,0_Recyclable,6960,False,False,0
R_7264.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7264.jpg,0,0_Recyclable,6961,False,False,3
R_7265.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7265.jpg,0,0_Recyclable,6962,False,False,4
R_7266.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7266.jpg,0,0_Recyclable,6963,False,False,0
R_7267.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7267.jpg,0,0_Recyclable,6964,False,False,2
R_7268.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7268.jpg,0,0_Recyclable,6965,False,False,3
R_7269.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7269.jpg,0,0_Recyclable,6966,False,False,0
R_727.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_727.jpg,0,0_Recyclable,6967,False,False,0
R_7270.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7270.jpg,0,0_Recyclable,6968,False,False,3
R_7271.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7271.jpg,0,0_Recyclable,6969,False,False,4
R_7272.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7272.jpg,0,0_Recyclable,6970,False,False,2
R_7273.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7273.jpg,0,0_Recyclable,6971,False,False,1
R_7274.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7274.jpg,0,0_Recyclable,6972,False,False,1
R_7275.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7275.jpg,0,0_Recyclable,6973,False,False,4
R_7276.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7276.jpg,0,0_Recyclable,6974,False,False,1
R_7277.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7277.jpg,0,0_Recyclable,6975,False,False,0
R_7278.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7278.jpg,0,0_Recyclable,6976,False,False,2
R_7279.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7279.jpg,0,0_Recyclable,6977,False,False,3
R_728.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_728.jpg,0,0_Recyclable,6978,False,False,0
R_7280.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7280.jpg,0,0_Recyclable,6979,False,False,2
R_7281.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7281.jpg,0,0_Recyclable,6980,False,False,0
R_7282.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7282.jpg,0,0_Recyclable,6981,False,False,2
R_7283.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7283.jpg,0,0_Recyclable,6982,False,False,1
R_7284.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7284.jpg,0,0_Recyclable,6983,False,False,3
R_7285.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7285.jpg,0,0_Recyclable,6984,False,False,0
R_7286.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7286.jpg,0,0_Recyclable,6985,False,False,0
R_7287.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7287.jpg,0,0_Recyclable,6986,False,False,3
R_7288.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7288.jpg,0,0_Recyclable,6987,False,False,1
R_7289.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7289.jpg,0,0_Recyclable,6988,False,False,0
R_729.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_729.jpg,0,0_Recyclable,6989,False,False,0
R_7290.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7290.jpg,0,0_Recyclable,6990,False,False,2
R_7291.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7291.jpg,0,0_Recyclable,6991,False,False,3
R_7292.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7292.jpg,0,0_Recyclable,6992,False,False,1
R_7293.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7293.jpg,0,0_Recyclable,6993,False,False,0
R_7294.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7294.jpg,0,0_Recyclable,6994,False,False,1
R_7295.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7295.jpg,0,0_Recyclable,6995,False,False,0
R_7296.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7296.jpg,0,0_Recyclable,6996,False,False,3
R_7297.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7297.jpg,0,0_Recyclable,6997,False,False,1
R_7298.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7298.jpg,0,0_Recyclable,6998,False,False,1
R_7299.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7299.jpg,0,0_Recyclable,6999,False,False,2
R_73.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_73.jpg,0,0_Recyclable,7000,False,False,0
R_730.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_730.jpg,0,0_Recyclable,7001,False,False,2
R_7300.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7300.jpg,0,0_Recyclable,7002,False,False,1
R_7301.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7301.jpg,0,0_Recyclable,7003,False,False,3
R_7302.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7302.jpg,0,0_Recyclable,7004,False,False,2
R_7303.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7303.jpg,0,0_Recyclable,7005,False,False,3
R_7304.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7304.jpg,0,0_Recyclable,7006,False,False,3
R_7305.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7305.jpg,0,0_Recyclable,7007,False,False,1
R_7306.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7306.jpg,0,0_Recyclable,7008,False,False,2
R_7307.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7307.jpg,0,0_Recyclable,7009,False,False,0
R_7308.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7308.jpg,0,0_Recyclable,7010,False,False,3
R_7309.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7309.jpg,0,0_Recyclable,7011,False,False,1
R_731.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_731.jpg,0,0_Recyclable,7012,False,False,3
R_7310.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7310.jpg,0,0_Recyclable,7013,False,False,0
R_7311.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7311.jpg,0,0_Recyclable,7014,False,False,1
R_7312.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7312.jpg,0,0_Recyclable,7015,False,False,2
R_7313.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7313.jpg,0,0_Recyclable,7016,False,False,3
R_7314.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7314.jpg,0,0_Recyclable,7017,False,False,3
R_7315.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7315.jpg,0,0_Recyclable,7018,False,False,4
R_7316.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7316.jpg,0,0_Recyclable,7019,False,False,4
R_7317.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7317.jpg,0,0_Recyclable,7020,False,False,3
R_7318.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7318.jpg,0,0_Recyclable,7021,False,False,3
R_7319.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7319.jpg,0,0_Recyclable,7022,False,False,0
R_732.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_732.jpg,0,0_Recyclable,7023,False,False,3
R_7320.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7320.jpg,0,0_Recyclable,7024,False,False,0
R_7321.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7321.jpg,0,0_Recyclable,7025,False,False,0
R_7322.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7322.jpg,0,0_Recyclable,7026,False,False,3
R_7323.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7323.jpg,0,0_Recyclable,7027,False,False,2
R_7324.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7324.jpg,0,0_Recyclable,7028,False,False,3
R_7325.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7325.jpg,0,0_Recyclable,7029,False,False,4
R_7326.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7326.jpg,0,0_Recyclable,7030,False,False,0
R_7327.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7327.jpg,0,0_Recyclable,7031,False,False,3
R_7328.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7328.jpg,0,0_Recyclable,7032,False,False,0
R_7329.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7329.jpg,0,0_Recyclable,7033,False,False,0
R_733.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_733.jpg,0,0_Recyclable,7034,False,False,3
R_7330.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7330.jpg,0,0_Recyclable,7035,False,False,0
R_7331.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7331.jpg,0,0_Recyclable,7036,False,False,3
R_7332.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7332.jpg,0,0_Recyclable,7037,False,False,2
R_7333.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7333.jpg,0,0_Recyclable,7038,False,False,4
R_7334.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7334.jpg,0,0_Recyclable,7039,False,False,4
R_7335.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7335.jpg,0,0_Recyclable,7040,False,False,2
R_7336.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7336.jpg,0,0_Recyclable,7041,False,False,1
R_7337.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7337.jpg,0,0_Recyclable,7042,False,False,4
R_7338.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7338.jpg,0,0_Recyclable,7043,False,False,4
R_7339.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7339.jpg,0,0_Recyclable,7044,False,False,0
R_734.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_734.jpg,0,0_Recyclable,7045,False,False,1
R_7340.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7340.jpg,0,0_Recyclable,7046,False,False,4
R_7341.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7341.jpg,0,0_Recyclable,7047,False,False,2
R_7342.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7342.jpg,0,0_Recyclable,7048,False,False,3
R_7343.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7343.jpg,0,0_Recyclable,7049,False,False,0
R_7344.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7344.jpg,0,0_Recyclable,7050,False,False,1
R_7345.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7345.jpg,0,0_Recyclable,7051,False,False,4
R_7346.jpg,d:\GitHub\satria-data-bdc-2026\train\0_Recyclable\R_7346.jpg,0,0_Recyclable,7052,False,False,1
